lon,lat,OBJECTID,geo_MAT_Status,geo_MAT_ST_NUMBER,geo_MAT_PREDIR,geo_MAT_ST_NAME,geo_MAT_SUFFIX,geo_MAT_POSTDIR,centroid_BUILD_STREET,unit,address,geo_MAT_MasterAddressID
-78.48130276,38.02346682,8940778,,613, ,BLENHEIM,AVE, ,BLENHEIM AVE,,613 BLENHEIM AVE,102384
-78.47562569,38.02357155,8940779,,836, ,BELMONT,AVE, ,BELMONT AVE,UP,836 BELMONT AVE #UP,102385
-78.48080464,38.02320391,8940780,,628, ,BLENHEIM,AVE, ,BLENHEIM AVE,,628 BLENHEIM AVE,102386
-78.4805288,38.03950085,8940781,,1100, ,HARRIS,ST, ,HARRIS ST,,1100 HARRIS ST,102411
-78.48526042,38.038309,8940782,,902, ,FOREST,ST, ,FOREST ST,,902 FOREST ST,102412
-78.48422506,38.03818288,8940783,,907, ,ALBEMARLE,ST, ,ALBEMARLE ST,,907 ALBEMARLE ST,102413
-78.46851987,38.02812678,8940784,,1206,E,JEFFERSON,ST, ,E JEFFERSON ST,,1206 E JEFFERSON ST,102414
-78.46929198,38.05731338,8940785,,1286, ,KENWOOD,LN, ,KENWOOD LN,,1286 KENWOOD LN,102415
-78.46926019,38.01881074,8940786,,804, ,RIVES,ST, ,RIVES ST,,804 RIVES ST,102416
-78.46878611,38.01885369,8940787,,1404, ,HAMPTON,ST, ,HAMPTON ST,,1404 HAMPTON ST,102417
-78.46970241,38.05623327,8940788,,1298, ,KENWOOD,LN, ,KENWOOD LN,,1298 KENWOOD LN,102418
-78.47230705,38.05564015,8940789,,1319, ,KENWOOD,LN, ,KENWOOD LN,,1319 KENWOOD LN,102419
-78.47258906,38.05567104,8940790,,1321, ,KENWOOD,LN, ,KENWOOD LN,,1321 KENWOOD LN,102420
-78.47022784,38.05567274,8940791,,1304, ,KENWOOD,LN, ,KENWOOD LN,,1304 KENWOOD LN,102421
-78.47198674,38.05525072,8940792,,1318, ,KENWOOD,LN, ,KENWOOD LN,,1318 KENWOOD LN,102422
-78.4569347,38.0448339,8940793,,1003, ,LOCUST,LN, ,LOCUST LN,,1003 LOCUST LN,102423
-78.45929422,38.04494399,8940794,,904, ,LOCUST,LN, ,LOCUST LN,,904 LOCUST LN,102424
-78.45564198,38.04468358,8940795,,1206, ,BLAND,CIR, ,BLAND CIR,,1206 BLAND CIR,102425
-78.471143,38.05504408,8940796,,1312, ,KENWOOD,LN, ,KENWOOD LN,,1312 KENWOOD LN,102426
-78.47395089,38.05459011,8940797,,1419, ,GROVE,RD, ,GROVE RD,,1419 GROVE RD,102427
-78.47317309,38.05460949,8940798,,1409, ,GROVE,RD, ,GROVE RD,,1409 GROVE RD,102428
-78.47395605,38.05421149,8940799,,1420, ,GROVE,RD, ,GROVE RD,,1420 GROVE RD,102429
-78.46298204,38.04440451,8940800,,1024, ,HOLMES,AVE, ,HOLMES AVE,,1024 HOLMES AVE,102430
-78.51546759,38.01310438,8940801,,9, ,MOBILE,LN, ,MOBILE LN,,9 MOBILE LN,102431
-78.51712484,38.01377287,8940802,,2729, ,MCELROY,DR, ,MCELROY DR,,2729 MCELROY DR,102432
-78.51811149,38.0131767,8940803,,2742, ,MCELROY,DR, ,MCELROY DR,,2742 MCELROY DR,102433
-78.5167291,38.01208258,8940804,,416, ,MOBILE,LN, ,MOBILE LN,,416 MOBILE LN,102434
-78.49841947,38.02553365,8940805,,1049, ,FOREST HILLS,AVE, ,FOREST HILLS AVE,,1049 FOREST HILLS AVE,102435
-78.51255886,38.0291902,8940806,,126, ,SHAMROCK,RD, ,SHAMROCK RD,2-Jan,126 SHAMROCK RD #1/2,102436
-78.48703215,38.02676599,8940807,,508, ,RIDGE,ST, ,RIDGE ST,B,508 RIDGE ST #B,102437
-78.4985253,38.06107416,8940808,,2303, ,ANGUS,RD, ,ANGUS RD,,2303 ANGUS RD,102438
-78.45732235,38.04472411,8940809,,1142, ,LOCUST,AVE, ,LOCUST AVE,,1142 LOCUST AVE,102439
-78.45857523,38.04433939,8940810,,1129, ,LOCUST,AVE, ,LOCUST AVE,,1129 LOCUST AVE,102440
-78.47352179,38.05423399,8940811,,1414, ,GROVE,RD, ,GROVE RD,,1414 GROVE RD,102441
-78.45606752,38.04440833,8940812,,1202, ,BLAND,CIR, ,BLAND CIR,,1202 BLAND CIR,102442
-78.51831096,38.01333492,8940813,,2744, ,MCELROY,DR, ,MCELROY DR,,2744 MCELROY DR,102443
-78.47662182,38.01890106,8940814,,1000, ,ELLIOTT,AVE, ,ELLIOTT AVE,,1000 ELLIOTT AVE,105967
-78.49955574,38.0221933,8940815,,714, ,ROCK CREEK,RD, ,ROCK CREEK RD,,714 ROCK CREEK RD,105970
-78.48283528,38.05767806,8940816,,1623, ,ST ANNES,RD, ,ST ANNES RD,,1623 ST ANNES RD,105968
-78.51691132,38.01205902,8940817,,418, ,MOBILE,LN, ,MOBILE LN,,418 MOBILE LN,102444
-78.46930568,38.04118548,8940818,,616, ,DAVIS,AVE, ,DAVIS AVE,,616 DAVIS AVE,105969
-78.48435363,38.04167893,8940819,,1103, ,ROSE HILL,DR, ,ROSE HILL DR,,1103 ROSE HILL DR,102445
-78.49437648,38.03064428,8940820,,214, ,9TH,ST,SW,9TH ST SW,,214 9TH ST SW,102446
-78.4833393,38.02129632,8940821,,601, ,ALTAVISTA,AVE, ,ALTAVISTA AVE,,601 ALTAVISTA AVE,102447
-78.48322246,38.02122125,8940822,,603, ,ALTAVISTA,AVE, ,ALTAVISTA AVE,A,603 ALTAVISTA AVE #A,102448
-78.48322246,38.02122125,8940823,,603, ,ALTAVISTA,AVE, ,ALTAVISTA AVE,B,603 ALTAVISTA AVE #B,102449
-78.49643273,38.03094684,8940824,,100, ,CRISPELL,DR, ,CRISPELL DR,,100 CRISPELL DR,102450
-78.4674581,38.02099677,8940825,,1404, ,SUNRISE PARK,LN, ,SUNRISE PARK LN,,1404 SUNRISE PARK LN,102451
-78.52144013,38.02537415,8940826,,2509, ,PLATEAU,RD, ,PLATEAU RD,A,2509 PLATEAU RD #A,102452
-78.49408707,38.03088909,8940827,,864, ,ESTES,ST, ,ESTES ST,,864 ESTES ST,102453
-78.46738115,38.02096292,8940828,,1406, ,SUNRISE PARK,LN, ,SUNRISE PARK LN,,1406 SUNRISE PARK LN,102454
-78.49424271,38.03085444,8940829,,870, ,ESTES,ST, ,ESTES ST,,870 ESTES ST,102455
-78.46164839,38.02561155,8940830,,1415, ,CHESAPEAKE,ST, ,CHESAPEAKE ST,,1415 CHESAPEAKE ST,102148
-78.5120539,38.02372836,8940831,,211, ,RAYMOND,AVE, ,RAYMOND AVE,,211 RAYMOND AVE,102149
-78.49249771,38.03723221,8940832,,361, ,10TH,ST,NW,10TH ST NW,A,361 10TH ST NW #A,102150
-78.51099491,38.02820723,8940833,,1819, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,304,1819 JEFFERSON PARK AVE #304,102151
-78.51197754,38.02751931,8940834,,1909, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,5,1909 JEFFERSON PARK AVE #5,102152
-78.47786924,38.02982859,8940835,,513,E,MAIN,ST, ,E MAIN ST,,513 E MAIN ST,102153
-78.48400861,38.05033097,8940836,,1608, ,DEL MAR,DR, ,DEL MAR DR,,1608 DEL MAR DR,102154
-78.48386303,38.05020295,8940837,,1606, ,DEL MAR,DR, ,DEL MAR DR,,1606 DEL MAR DR,102155
-78.49429518,38.0308425,8940838,,872, ,ESTES,ST, ,ESTES ST,,872 ESTES ST,102456
-78.52152165,38.02563029,8940839,,2511, ,PLATEAU,RD, ,PLATEAU RD,A,2511 PLATEAU RD #A,102457
-78.52152165,38.02563029,8940840,,2511, ,PLATEAU,RD, ,PLATEAU RD,B,2511 PLATEAU RD #B,102458
-78.48644875,38.03877118,8940841,,818, ,ROSE HILL,DR, ,HENRY AVE,,818 ROSE HILL DR,102459
-78.48618158,38.0386173,8940842,,810, ,HENRY,AVE, ,HENRY AVE,100,810 HENRY AVE #100,102460
-78.48618158,38.0386173,8940843,,810, ,HENRY,AVE, ,HENRY AVE,200,810 HENRY AVE #200,102461
-78.48618158,38.0386173,8940844,,810, ,HENRY,AVE, ,HENRY AVE,201,810 HENRY AVE #201,102462
-78.50739765,38.04404172,8940845,,286, ,MASSIE,RD, ,MASSIE RD,,286 MASSIE RD,102463
-78.50776434,38.01572011,8940846,,130, ,HARRIS,RD, ,HARRIS RD,,130 HARRIS RD,102465
-78.50765419,38.01575028,8940847,,200, ,HARRIS,RD, ,HARRIS RD,,200 HARRIS RD,102466
-78.49559155,38.04290545,8940848,,817, ,CABELL,AVE, ,CABELL AVE,A,817 CABELL AVE #A,102467
-78.49559155,38.04290545,8940849,,817, ,CABELL,AVE, ,CABELL AVE,B,817 CABELL AVE #B,102468
-78.4811291,38.03459638,8940850,,117, ,ALTAMONT,CIR, ,ALTAMONT CIR,6,117 ALTAMONT CIR #6,102469
-78.52144013,38.02537415,8940851,,2509, ,PLATEAU,RD, ,PLATEAU RD,B,2509 PLATEAU RD #B,102470
-78.45719622,38.02835608,8940852,,115, ,RIVERBLUFF,CIR, ,RIVERBLUFF CIR,,115 RIVERBLUFF CIR,102471
-78.51966651,38.01990318,8940853,,234, ,HUNTLEY,AVE, ,HUNTLEY AVE,,234 HUNTLEY AVE,102472
-78.51968172,38.01981674,8940854,,236, ,HUNTLEY,AVE, ,HUNTLEY AVE,,236 HUNTLEY AVE,102473
-78.45693362,38.0277936,8940855,,123, ,RIVERBLUFF,CIR, ,RIVERBLUFF CIR,,123 RIVERBLUFF CIR,102474
-78.46295697,38.0237482,8940856,,1520,E,MARKET,ST, ,E MARKET ST,101,1520 E MARKET ST #101,102475
-78.46295697,38.0237482,8940857,,1520,E,MARKET,ST, ,E MARKET ST,102,1520 E MARKET ST #102,102476
-78.48460901,38.0405019,8940858,,1002, ,ROSE HILL,DR, ,ROSE HILL DR,,1002 ROSE HILL DR,102477
-78.49597885,38.02218101,8940859,,782, ,PROSPECT,AVE, ,PROSPECT AVE,,782 PROSPECT AVE,102478
-78.49545851,38.06161127,8940860,,2210,,NORTH BERKSHIRE,RD, ,NORTH BERKSHIRE RD,A,2210 NORTH BERKSHIRE RD #A,102479
-78.49545128,38.061559,8940861,,2210,,NORTH BERKSHIRE,RD, ,NORTH BERKSHIRE RD,B,2210 NORTH BERKSHIRE RD #B,102480
-78.46639964,38.02054083,8940862,,509, ,NASSAU,ST, ,NASSAU ST,,509 NASSAU ST,102481
-78.46643529,38.02045748,8940863,,511, ,NASSAU,ST, ,NASSAU ST,,511 NASSAU ST,102482
-78.46645139,38.02034421,8940864,,513, ,NASSAU,ST, ,NASSAU ST,,513 NASSAU ST,102483
-78.45908707,38.04935825,8940865,,424, ,NICHOLSON,ST, ,NICHOLSON ST, ,424 NICHOLSON ST,105988
-78.4598358,38.049314,8940866,,408, ,NICHOLSON,ST, ,NICHOLSON ST, ,408 NICHOLSON ST,105987
-78.46012998,38.04900773,8940867,,562, ,LOCHLYN HILL,DR, ,LOCHLYN HILL DR, ,562 LOCHLYN HILL DR,106070
-78.48207233,38.02228298,8940868,,606, ,MONTROSE,AVE, ,MONTROSE AVE APT B,B,606 MONTROSE AVE #B,105990
-78.51932034,38.02187173,8940869,,107, ,MORGAN,CT, ,MORGAN CT, ,107 MORGAN CT,106058
-78.49019864,38.02005258,8940870,,111, ,PAYNES MILL,RD, ,PAYNES MILL RD, ,111 PAYNES MILL RD,106059
-78.50284637,38.01508777,8940871,,507, ,HARRIS,RD, ,HARRIS RD,A,507 HARRIS RD #A,101683
-78.50982945,38.01850211,8940872,,2518, ,WILLARD,DR, ,WILLARD DR,A,2518 WILLARD DR #A,101684
-78.50263696,38.01503627,8940873,,509, ,HARRIS,RD, ,HARRIS RD,A,509 HARRIS RD #A,101685
-78.50305468,38.01513699,8940874,,505, ,HARRIS,RD, ,HARRIS RD,B,505 HARRIS RD #B,101686
-78.50594388,38.04877842,8940875,,1980, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,B,1980 ARLINGTON BLVD #B,101687
-78.50687505,38.02414746,8940876,,1600, ,MULBERRY,AVE, ,MULBERRY AVE,A,1600 MULBERRY AVE #A,101688
-78.48044335,38.03420154,8940877,,411, ,ALTAMONT,CIR, ,ALTAMONT CIR,,411 ALTAMONT CIR,101689
-78.46109574,38.04806667,8940878,,1226, ,HOLMES,AVE, ,HOLMES AVE,B,1226 HOLMES AVE #B,101299
-78.46949881,38.04510535,8940879,,1206, ,CUTLER,LN, ,CUTLER LN,B,1206 CUTLER LN #B,101300
-78.50725298,38.05067464,8940880,,2401, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,65,2401 ARLINGTON BLVD #65,101301
-78.50912765,38.02876178,8940881,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,66,1800 JEFFERSON PARK AVE #66,101302
-78.45959259,38.02410235,8940882,,207, ,RIVERVIEW,AVE, ,RIVERVIEW AVE,,207 RIVERVIEW AVE,101303
-78.48407875,38.0387456,8940883,,705, ,CONCORD,AVE, ,CONCORD AVE,,705 CONCORD AVE,101304
-78.46996113,38.02875952,8940884,,1124,E,JEFFERSON,ST, ,E JEFFERSON ST,,1124 E JEFFERSON ST,101305
-78.47808789,38.02627228,8940885,,415, ,AVON,ST, ,AVON ST,,415 AVON ST,101306
-78.49591852,38.05413658,8940886,,1404, ,MEADOWBROOK,RD, ,MEADOWBROOK RD,,1404 MEADOWBROOK RD,101548
-78.48871038,38.05378506,8940887,,1372, ,HILLTOP,RD, ,HILLTOP RD,,1372 HILLTOP RD,101549
-78.45760144,38.03994169,8940888,,1220, ,SMITH,ST, ,SMITH ST,H,1220 SMITH ST #H,101550
-78.49836598,38.03510124,8940889,,218, ,14TH,ST,NW,14TH ST NW,109,218 14TH ST NW #109,101551
-78.49816225,38.03576034,8940890,,224, ,14TH,ST,NW,14TH ST NW,602,224 14TH ST NW #602,101552
-78.47734255,38.03110263,8940891,,100, ,COURT,SQ, ,COURT SQ,4,100 COURT SQ #4,101553
-78.46267797,38.028093,8940892,,408, ,FAIRWAY,AVE, ,FAIRWAY AVE,A,408 FAIRWAY AVE #A,101554
-78.47572644,38.02396233,8940893,,829, ,BELMONT,AVE, ,BELMONT AVE,4,829 BELMONT AVE #4,101555
-78.47809327,38.02954123,8940894,,520,E,MAIN,ST, ,E MAIN ST,5,520 E MAIN ST #5,101699
-78.47680361,38.03525956,8940895,,232, ,WINE,ST, ,WINE ST,B,232 WINE ST #B,101700
-78.47871023,38.03978542,8940896,,1242, ,HARRIS,ST, ,HARRIS ST,,1242 HARRIS ST,101701
-78.46707041,38.04154713,8940897,,922, ,MARSHALL,ST, ,MARSHALL ST,,922 MARSHALL ST,101702
-78.46035387,38.03382934,8940898,,1530,E,HIGH,ST, ,E HIGH ST,,1530 E HIGH ST,101703
-78.47367409,38.01375987,8940899,,1710, ,MONTICELLO,RD, ,MONTICELLO RD,,1710 MONTICELLO RD,101704
-78.50725298,38.05067464,8940900,,2401, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,43,2401 ARLINGTON BLVD #43,101705
-78.49703776,38.04115682,8940901,,606, ,CABELL,AVE, ,CABELL AVE,F,606 CABELL AVE #F,101706
-78.49702502,38.04118271,8940902,,608, ,CABELL,AVE, ,CABELL AVE,F,608 CABELL AVE #F,101707
-78.50278612,38.03092075,8940903,,428, ,MONROE,LN, ,MONROE LN,210,428 MONROE LN #210,101708
-78.47130262,38.04075154,8940904,,600, ,WATSON,AVE, ,WATSON AVE,A,600 WATSON AVE #A,101709
-78.4906191,38.02367517,8940905,,719, ,RIDGE,ST, ,RIDGE ST,1,719 RIDGE ST #1,101710
-78.50280071,38.02750768,8940906,,403, ,PATON,ST, ,PATON ST,A,403 PATON ST #A,101711
-78.49543102,38.06096072,8940907,,2206, ,NORTH BERKSHIRE,RD, ,NORTH BERKSHIRE RD,4,2206 NORTH BERKSHIRE RD #4,101712
-78.49947721,38.04936995,8940908,,1885, ,WESTVIEW,RD, ,WESTVIEW RD,,1885 WESTVIEW RD,101713
-78.49477671,38.04262685,8940909,,816, ,CABELL,AVE, ,CABELL AVE,F,816 CABELL AVE #F,101714
-78.4854836,38.03021652,8940910,,300,W,MAIN,ST, ,W MAIN ST,302,300 W MAIN ST #302,101715
-78.48205279,38.01259725,8940911,,1633, ,MERIDIAN,ST, ,MERIDIAN ST,A,1633 MERIDIAN ST #A,101717
-78.48205279,38.01259725,8940912,,1633, ,MERIDIAN,ST, ,MERIDIAN ST,B,1633 MERIDIAN ST #B,101718
-78.48638797,38.02140379,8940913,,928, ,1ST,ST,S,1ST ST S,D,928 1ST ST S #D,101719
-78.49662573,38.03762484,8940914,,409, ,13TH,ST,NW,13TH ST NW,F,409 13TH ST NW #F,101720
-78.49662573,38.03762484,8940915,,409, ,13TH,ST,NW,13TH ST NW,1F,409 13TH ST NW #1F,101721
-78.49973451,38.03605013,8940916,,201, ,15TH,ST,NW,15TH ST NW,4A,201 15TH ST NW #4A,101722
-78.50165945,38.05147571,8940917,,1101, ,EMMET,ST,N,EMMET ST N,,1101 EMMET ST N,105749
-78.50207137,38.05168547,8940918,,1119, ,EMMET,ST,N,EMMET ST N,,1119 EMMET ST N,105750
-78.50241949,38.05136617,8940919,,1035, ,EMMET,ST,N,EMMET ST N,A,1035 EMMET ST N #A,105751
-78.50168939,38.04982112,8940920,,1001, ,EMMET,ST,N,EMMET ST N ,,1001 EMMET ST N,105752
-78.49150157,38.05998663,8940921,,1904, ,EMMET,ST,N,EMMET ST N,,1904 EMMET ST N,105753
-78.49979882,38.02554781,8940922,,1103, ,FOREST HILLS,AVE, ,FOREST HILLS AVE,,1103 FOREST HILLS AVE,101723
-78.49508219,38.02059053,8940923,,1005, ,5TH,ST,SW,5TH ST SW,,1005 5TH ST SW,101724
-78.47818826,38.04074635,8940924,,1716, ,ALLIED,ST, ,ALLIED ST,,1716 ALLIED ST,101725
-78.47997734,38.04010815,8940925,,1220, ,HARRIS,ST, ,HARRIS ST,,1220 HARRIS ST,101726
-78.48474628,38.04829765,8940926,,1314, ,OXFORD,PL, ,OXFORD PL,,1314 OXFORD PL,101736
-78.51427344,38.03959472,8940927,,306, ,ALDERMAN,RD, ,ALDERMAN RD,,306 ALDERMAN RD,101737
-78.51056577,38.03960234,8940928,,214, ,CAMERON,LN, ,CAMERON LN,,214 CAMERON LN,101738
-78.5011792,38.02456796,8940929,,108, ,LAUREL,CIR, ,LAUREL CIR,,108 LAUREL CIR,101739
-78.49725553,38.0211558,8940930,,807, ,PROSPECT,AVE, ,PROSPECT AVE,,807 PROSPECT AVE,101740
-78.47499518,38.02456128,8940931,,421, ,MONTICELLO,RD, ,MONTICELLO RD,,421 MONTICELLO RD,101741
-78.45421713,38.02566893,8940932,,340, ,RIVERSIDE,AVE, ,RIVERSIDE AVE,,340 RIVERSIDE AVE,101742
-78.4887474,38.03523029,8940933,,724, ,WEST,ST, ,WEST ST,,724 WEST ST,101743
-78.46755767,38.02827018,8940934,,303, ,13TH,ST,NE,13TH ST NE,,303 13TH ST NE,101744
-78.46827261,38.028317,8940935,,300, ,12TH,ST,NE,12TH ST NE,,300 12TH ST NE,101745
-78.47064487,38.02435876,8940936,,305, ,CHESTNUT,ST, ,CHESTNUT ST,,305 CHESTNUT ST,101746
-78.46239494,38.02665751,8940937,,1400, ,SHORT 18TH,ST, ,SHORT 18TH ST,,1400 SHORT 18TH ST,101747
-78.49722886,38.02911238,8940938,,1000, ,KING,ST, ,KING ST,,1000 KING ST,101748
-78.49870426,38.02904097,8940939,,1021, ,KING,ST, ,KING ST,,1021 KING ST,101749
-78.51843206,38.01448439,8940940,,2745, ,MCELROY,DR, ,MCELROY DR,,2745 MCELROY DR,101750
-78.48309085,38.03803703,8940941,,601, ,CONCORD,AVE, ,CONCORD AVE,B,601 CONCORD AVE #B,101751
-78.49505794,38.02766274,8940942,,506, ,9TH,ST,SW,9TH ST SW,,506 9TH ST SW,101752
-78.49358795,38.03104439,8940943,,845, ,ESTES,ST, ,ESTES ST,,845 ESTES ST,101753
-78.47894912,38.02976184,8940944,,414,E,MAIN,ST, ,E MAIN ST,,414 E MAIN ST,101754
-78.48047105,38.03087428,8940945,,108, ,2ND,ST,NE,2ND ST NE,,108 2ND ST NE,101755
-78.47985179,38.03000039,8940946,,306,E,MAIN,ST, ,E MAIN ST,,306 E MAIN ST,101756
-78.46704866,38.0411371,8940947,,918, ,MARSHALL,ST, ,MARSHALL ST,,918 MARSHALL ST,101757
-78.47064378,38.02373845,8940948,,312, ,CHESTNUT,ST, ,CHESTNUT ST,,312 CHESTNUT ST,101758
-78.47205943,38.04233735,8940949,,1025, ,PARK,ST, ,PARK ST,,1025 PARK ST,101759
-78.45796118,38.04051394,8940950,,1216, ,SMITH,ST, ,SMITH ST,,1216 SMITH ST,101760
-78.46205159,38.03961222,8940951,,1105, ,CALHOUN,ST, ,CALHOUN ST,,1105 CALHOUN ST,101761
-78.48576866,38.04904111,8940952,,1314, ,WELLFORD,ST, ,WELLFORD ST,,1314 WELLFORD ST,101762
-78.46410563,38.038191,8940953,,910, ,MARTIN,ST, ,MARTIN ST,,910 MARTIN ST,101763
-78.45905805,38.03801997,8940954,,1004, ,COLEMAN,ST, ,COLEMAN ST,,1004 COLEMAN ST,101764
-78.45996353,38.03724672,8940955,,926, ,COLEMAN,ST, ,COLEMAN ST,,926 COLEMAN ST,101765
-78.45982065,38.04231886,8940956,,1009, ,SMITH,ST, ,SMITH ST,,1009 SMITH ST,101766
-78.45966187,38.04219989,8940957,,1011, ,SMITH,ST, ,SMITH ST,,1011 SMITH ST,101767
-78.49247289,38.05175042,8940958,,1925, ,BLUE RIDGE,RD, ,BLUE RIDGE RD,,1925 BLUE RIDGE RD,101768
-78.50112258,38.02117391,8940959,,108, ,ELKHORN,RD, ,ELKHORN RD,,108 ELKHORN RD,101769
-78.50319633,38.02087528,8940960,,704, ,SHAMROCK,RD, ,SHAMROCK RD,,704 SHAMROCK RD,101770
-78.50467081,38.02082379,8940961,,1609, ,TRAILRIDGE,RD, ,TRAILRIDGE RD,,1609 TRAILRIDGE RD,101771
-78.51112384,38.01526838,8940962,,2727, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,,2727 JEFFERSON PARK AVE,101772
-78.51453966,38.02288207,8940963,,2406, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,,2406 JEFFERSON PARK AVE,101773
-78.51757492,38.02557,8940964,,2312, ,FONTAINE,AVE, ,FONTAINE AVE,,2312 FONTAINE AVE,101774
-78.50630375,38.03028398,8940965,,3, ,GILDERSLEEVE WOOD, , ,GILDERSLEEVE WOOD,,3 GILDERSLEEVE WOOD,101775
-78.50162919,38.02675098,8940966,,1341, ,FRANCIS FIFE,WAY, ,FRANCIS FIFE WAY,,1341 FRANCIS FIFE WAY,101776
-78.50484422,38.02017225,8940967,,1614, ,TRAILRIDGE,RD, ,TRAILRIDGE RD,,1614 TRAILRIDGE RD,101777
-78.50423769,38.0199871,8940968,,105, ,VILLAGE,CT, ,VILLAGE CT,,105 VILLAGE CT,101778
-78.50232629,38.01989452,8940969,,715, ,VILLAGE,RD, ,VILLAGE RD,,715 VILLAGE RD,101779
-78.47961438,38.04247111,8940970,,113, ,BIRDWOOD,CT, ,BIRDWOOD CT,,113 BIRDWOOD CT,101780
-78.49599561,38.05851648,8940971,,1615, ,EMMET,ST,N,EMMET ST N,,1615 EMMET ST N,105754
-78.48029001,38.03487693,8940972,,511,,1ST,ST,N,1ST ST N ,207,511 1ST ST N #207,105523
-78.51898297,38.02665813,8940973,,109, ,PIEDMONT,AVE,N,PIEDMONT AVE N,B,109 PIEDMONT AVE N #B,105524
-78.4926042,38.03636064,8940974,,336, ,10TH,ST,NW,10TH ST NW,A,336 10TH ST NW #A,105525
-78.49977647,38.05171844,8940975,,1136, ,EMMET,ST,N,EMMET ST N ,A,1136 EMMET ST N #A,105526
-78.47917204,38.03537777,8940976,,530,,1ST,ST,N,1ST ST N ,,530 1ST ST N,105527
-78.50052846,38.05188381,8940977,,1133, ,EMMET,ST,N,EMMET ST N,,1133 EMMET ST N,105528
-78.48340954,38.03668676,8940978,,770, ,HARRIS,ST, ,HARRIS ST,102,770 HARRIS ST #102,91328
-78.50897432,38.02893592,8940979,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,26,1800 JEFFERSON PARK AVE #26,91419
-78.48969641,38.03249074,8940980,,208, ,CREAM,ST, ,CREAM ST,,208 CREAM ST,91482
-78.50836796,38.02473916,8940981,,1613, ,CENTER,AVE, ,CENTER AVE,,1613 CENTER AVE,91519
-78.47403133,38.06201086,8940982,,1613, ,JAMESTOWN,DR, ,JAMESTOWN DR,,1613 JAMESTOWN DR,91572
-78.48529361,38.04156941,8940983,,101, ,TRIPPER,CT, ,TRIPPER CT,,101 TRIPPER CT,91626
-78.50770886,38.03012081,8940984,,111, ,VALLEY,RD, ,VALLEY RD,B,111 VALLEY RD #B,91680
-78.46984082,38.02697717,8940985,,1136,E,MARKET,ST, ,E MARKET ST,,1136 E MARKET ST,91733
-78.51595807,38.02405419,8940986,,111, ,STRIBLING,AVE, ,STRIBLING AVE,,111 STRIBLING AVE,91778
-78.49268539,38.02961565,8940987,,724, ,NALLE,ST, ,NALLE ST,,724 NALLE ST,91832
-78.48862366,38.0185875,8940988,,104, ,HARTMANS MILL,RD, ,HARTMANS MILL RD,,104 HARTMANS MILL RD,91916
-78.46140413,38.04240554,8940989,,1035, ,LOCUST,AVE, ,LOCUST AVE,,1035 LOCUST AVE,91997
-78.47124999,38.02550718,8940990,,215, ,SPRUCE,ST, ,SPRUCE ST,,215 SPRUCE ST,92062
-78.50618884,38.03132602,8940991,,118, ,OAKHURST,CIR, ,OAKHURST CIR,1,118 OAKHURST CIR #1,92114
-78.47391988,38.02110338,8940992,,937, ,MONTICELLO,AVE, ,MONTICELLO AVE,,937 MONTICELLO AVE,92158
-78.47417495,38.06879013,8940993,,2331, ,GLENN,CT, ,GLENN CT,,2331 GLENN CT,92211
-78.4790711,38.01523469,8940994,,303, ,PALATINE,AVE, ,PALATINE AVE,,303 PALATINE AVE,92255
-78.48575752,38.01670553,8940995,,1600, ,6TH,ST,SE,6TH ST SE,22,1600 6TH ST SE #22,92308
-78.49462649,38.06453902,8940996,,1914, ,CEDAR HILL,RD, ,CEDAR HILL RD,B,1914 CEDAR HILL RD #B,92397
-78.46222764,38.03423436,8940997,,1316, ,WILLOW,DR, ,WILLOW DR,A,1316 WILLOW DR #A,92488
-78.48430787,38.03964237,8940998,,800, ,CYNTHIANNA,AVE, ,CYNTHIANNA AVE,,800 CYNTHIANNA AVE,92578
-78.47645752,38.0656842,8940999,,103, ,WILSON,CT, ,WILSON CT,,103 WILSON CT,92676
-78.46751898,38.02065271,8941000,,1407,,MIDLAND,ST,,MIDLAND ST,,1407 MIDLAND ST,92760
-78.4713248,38.04739359,8941001,,100, ,MELBOURNE PARK,CIR, ,MELBOURNE PARK CIR,D,100 MELBOURNE PARK CIR #D,92841
-78.46336628,38.04251533,8941002,,1015, ,ST CHARLES,AVE, ,ST CHARLES AVE,,1015 ST CHARLES AVE,92907
-78.4766087,38.01996832,8941003,,914, ,MONTROSE,AVE, ,MONTROSE AVE,A,914 MONTROSE AVE #A,92959
-78.47469494,38.01702907,8941004,,1112, ,ALTAVISTA,AVE, ,ALTAVISTA AVE,A,1112 ALTAVISTA AVE #A,93011
-78.49295079,38.02995134,8941005,,739, ,NALLE,ST, ,NALLE ST,,739 NALLE ST,93064
-78.5177963,38.02138601,8941006,,2418, ,SUNSET,RD, ,SUNSET RD,A,2418 SUNSET RD #A,93117
